Date,prevo1,prevh1,prevl1,prevv1,prevp2,prevo2,prevh2,prevl2,prevv2,prevp3,prevo3,prevh3,prevl3,prevv3,prevp4,prevo4,prevh4,prevl4,prevv4,prevp5,prevo5,prevh5,prevl5,prevv5,closing
3-Nov-18,202.67,203.16,199.63,8620000,202.66,198.17,203.75,198.13,7260000,198.17,198.59,199.79,197.84,12550000,198.59,197.27,201.89,193,19690000,197.39,196.83,198.96,195.28,22410000,200.23
2-Nov-18,198.17,203.75,198.13,7260000,198.17,198.59,199.79,197.84,12550000,198.59,197.27,201.89,193,19690000,197.39,196.83,198.96,195.28,22410000,197.05,204.84,205.79,195.03,17760000,202.66
1-Nov-18,198.59,199.79,197.84,12550000,198.59,197.27,201.89,193,19690000,197.39,196.83,198.96,195.28,22410000,197.05,204.84,205.79,195.03,17760000,204.99,204.36,205.52,203.05,9110000,198.17
31-Oct-18,197.27,201.89,193,19690000,197.39,196.83,198.96,195.28,22410000,197.05,204.84,205.79,195.03,17760000,204.99,204.36,205.52,203.05,9110000,204.36,204.78,206.22,203.06,9760000,198.59
30-Oct-18,196.83,198.96,195.28,22410000,197.05,204.84,205.79,195.03,17760000,204.99,204.36,205.52,203.05,9110000,204.36,204.78,206.22,203.06,9760000,204.58,204.08,208.94,203.19,13990000,197.39
29-Oct-18,204.84,205.79,195.03,17760000,204.99,204.36,205.52,203.05,9110000,204.36,204.78,206.22,203.06,9760000,204.58,204.08,208.94,203.19,13990000,204.11,205.12,206.12,202.99,15680000,197.05
28-Oct-18,204.36,205.52,203.05,9110000,204.36,204.78,206.22,203.06,9760000,204.58,204.08,208.94,203.19,13990000,204.11,205.12,206.12,202.99,15680000,205.12,205.68,207.86,205,18180000,204.99
27-Oct-18,204.78,206.22,203.06,9760000,204.58,204.08,208.94,203.19,13990000,204.11,205.12,206.12,202.99,15680000,205.12,205.68,207.86,205,18180000,205.68,207.03,207.95,202.99,19710000,204.36
26-Oct-18,204.08,208.94,203.19,13990000,204.11,205.12,206.12,202.99,15680000,205.12,205.68,207.86,205,18180000,205.68,207.03,207.95,202.99,19710000,206.77,207.38,209.39,205.5,27130000,204.58
25-Oct-18,205.12,206.12,202.99,15680000,205.12,205.68,207.86,205,18180000,205.68,207.03,207.95,202.99,19710000,206.77,207.38,209.39,205.5,27130000,207.37,207.76,211.65,207.04,14650000,204.11
24-Oct-18,205.68,207.86,205,18180000,205.68,207.03,207.95,202.99,19710000,206.77,207.38,209.39,205.5,27130000,207.37,207.76,211.65,207.04,14650000,208.04,205.12,209.37,203.65,12480000,205.12
23-Oct-18,207.03,207.95,202.99,19710000,206.77,207.38,209.39,205.5,27130000,207.37,207.76,211.65,207.04,14650000,208.04,205.12,209.37,203.65,12480000,204.97,206.6,208.74,204.02,26320000,205.68
22-Oct-18,207.38,209.39,205.5,27130000,207.37,207.76,211.65,207.04,14650000,208.04,205.12,209.37,203.65,12480000,204.97,206.6,208.74,204.02,26320000,206.58,213.16,215.23,203.95,16210000,206.77
21-Oct-18,207.76,211.65,207.04,14650000,208.04,205.12,209.37,203.65,12480000,204.97,206.6,208.74,204.02,26320000,206.58,213.16,215.23,203.95,16210000,213.46,215.06,216.6,210.1,16840000,207.37
20-Oct-18,205.12,209.37,203.65,12480000,204.97,206.6,208.74,204.02,26320000,206.58,213.16,215.23,203.95,16210000,213.46,215.06,216.6,210.1,16840000,215.06,214.27,218.71,211.37,20240000,208.04
19-Oct-18,206.6,208.74,204.02,26320000,206.58,213.16,215.23,203.95,16210000,213.46,215.06,216.6,210.1,16840000,215.06,214.27,218.71,211.37,20240000,214.26,197.09,235.83,195.4,41350000,204.97
18-Oct-18,213.16,215.23,203.95,16210000,213.46,215.06,216.6,210.1,16840000,215.06,214.27,218.71,211.37,20240000,214.26,197.09,235.83,195.4,41350000,197.08,201.22,207.53,195.51,12890000,206.58
17-Oct-18,215.06,216.6,210.1,16840000,215.06,214.27,218.71,211.37,20240000,214.26,197.09,235.83,195.4,41350000,197.08,201.22,207.53,195.51,12890000,201.22,196.67,206.13,196.41,976300,213.46
16-Oct-18,214.27,218.71,211.37,20240000,214.26,197.09,235.83,195.4,41350000,197.08,201.22,207.53,195.51,12890000,201.22,196.67,206.13,196.41,976300,196.7,190.89,202.9,190.89,1690000,215.06
15-Oct-18,197.09,235.83,195.4,41350000,197.08,201.22,207.53,195.51,12890000,201.22,196.67,206.13,196.41,976300,196.7,190.89,202.9,190.89,1690000,190.89,226.33,226.36,188.65,3500000,214.26
14-Oct-18,201.22,207.53,195.51,12890000,201.22,196.67,206.13,196.41,976300,196.7,190.89,202.9,190.89,1690000,190.89,226.33,226.36,188.65,3500000,226.3,228.28,231.32,224.74,1070000,197.08
13-Oct-18,196.67,206.13,196.41,976300,196.7,190.89,202.9,190.89,1690000,190.89,226.33,226.36,188.65,3500000,226.3,228.28,231.32,224.74,1070000,228.25,229.83,232.66,226.81,945430,201.22
12-Oct-18,190.89,202.9,190.89,1690000,190.89,226.33,226.36,188.65,3500000,226.3,228.28,231.32,224.74,1070000,228.25,229.83,232.66,226.81,945430,229.84,226.11,231.66,224.79,1300000,196.7
11-Oct-18,226.33,226.36,188.65,3500000,226.3,228.28,231.32,224.74,1070000,228.25,229.83,232.66,226.81,945430,229.84,226.11,231.66,224.79,1300000,226.11,225.19,227.44,222,1470000,190.89
10-Oct-18,228.28,231.32,224.74,1070000,228.25,229.83,232.66,226.81,945430,229.84,226.11,231.66,224.79,1300000,226.11,225.19,227.44,222,1470000,225.18,228.34,228.69,223.01,8200000,226.3
9-Oct-18,229.83,232.66,226.81,945430,229.84,226.11,231.66,224.79,1300000,226.11,225.19,227.44,222,1470000,225.18,228.34,228.69,223.01,8200000,228.34,222.33,231.88,220,7630000,228.25
8-Oct-18,226.11,231.66,224.79,1300000,226.11,225.19,227.44,222,1470000,225.18,228.34,228.69,223.01,8200000,228.34,222.33,231.88,220,7630000,222.57,220.48,227.14,219.75,7830000,229.84
7-Oct-18,225.19,227.44,222,1470000,225.18,228.34,228.69,223.01,8200000,228.34,222.33,231.88,220,7630000,222.57,220.48,227.14,219.75,7830000,220.51,225.84,227.15,216.44,8470000,226.11
6-Oct-18,228.34,228.69,223.01,8200000,228.34,222.33,231.88,220,7630000,222.57,220.48,227.14,219.75,7830000,220.51,225.84,227.15,216.44,8470000,225.84,231.77,232.97,223.75,8170000,225.18
5-Oct-18,222.33,231.88,220,7630000,222.57,220.48,227.14,219.75,7830000,220.51,225.84,227.15,216.44,8470000,225.84,231.77,232.97,223.75,8170000,231.77,232.8,235.95,225.33,8310000,228.34
4-Oct-18,220.48,227.14,219.75,7830000,220.51,225.84,227.15,216.44,8470000,225.84,231.77,232.97,223.75,8170000,231.77,232.8,235.95,225.33,8310000,232.8,231.9,238.64,227.01,8740000,222.57
3-Oct-18,225.84,227.15,216.44,8470000,225.84,231.77,232.97,223.75,8170000,231.77,232.8,235.95,225.33,8310000,232.8,231.9,238.64,227.01,8740000,231.87,221.95,237.45,215.15,8900000,220.51
2-Oct-18,231.77,232.97,223.75,8170000,231.77,232.8,235.95,225.33,8310000,232.8,231.9,238.64,227.01,8740000,231.87,221.95,237.45,215.15,8900000,221.77,229.18,234.14,215.39,7340000,225.84
1-Oct-18,232.8,235.95,225.33,8310000,232.8,231.9,238.64,227.01,8740000,231.87,221.95,237.45,215.15,8900000,221.77,229.18,234.14,215.39,7340000,229.15,214.46,232.6,211.31,7370000,231.77
30-Sep-18,231.9,238.64,227.01,8740000,231.87,221.95,237.45,215.15,8900000,221.77,229.18,234.14,215.39,7340000,229.15,214.46,232.6,211.31,7370000,214.35,219.14,222.41,208.91,6370000,232.8
29-Sep-18,221.95,237.45,215.15,8900000,221.77,229.18,234.14,215.39,7340000,229.15,214.46,232.6,211.31,7370000,214.35,219.14,222.41,208.91,6370000,219.04,228.02,228.59,204.84,5780000,231.87
28-Sep-18,229.18,234.14,215.39,7340000,229.15,214.46,232.6,211.31,7370000,214.35,219.14,222.41,208.91,6370000,219.04,228.02,228.59,204.84,5780000,228.01,244.67,246.87,225.73,4540000,221.77
27-Sep-18,214.46,232.6,211.31,7370000,214.35,219.14,222.41,208.91,6370000,219.04,228.02,228.59,204.84,5780000,228.01,244.67,246.87,225.73,4540000,244.67,240.82,249.02,238.14,4030000,229.15
26-Sep-18,219.14,222.41,208.91,6370000,219.04,228.02,228.59,204.84,5780000,228.01,244.67,246.87,225.73,4540000,244.67,240.82,249.02,238.14,4030000,240.82,247.92,254.36,233.46,5160000,214.35
25-Sep-18,228.02,228.59,204.84,5780000,228.01,244.67,246.87,225.73,4540000,244.67,240.82,249.02,238.14,4030000,240.82,247.92,254.36,233.46,5160000,247.92,224.43,250.74,222.05,6760000,219.04
24-Sep-18,244.67,246.87,225.73,4540000,244.67,240.82,249.02,238.14,4030000,240.82,247.92,254.36,233.46,5160000,247.92,224.43,250.74,222.05,6760000,224.42,209.74,225.48,207.78,4470000,228.01
23-Sep-18,240.82,249.02,238.14,4030000,240.82,247.92,254.36,233.46,5160000,247.92,224.43,250.74,222.05,6760000,224.42,209.74,225.48,207.78,4470000,209.74,209.02,214.91,199.19,5680000,244.67
22-Sep-18,247.92,254.36,233.46,5160000,247.92,224.43,250.74,222.05,6760000,224.42,209.74,225.48,207.78,4470000,209.74,209.02,214.91,199.19,5680000,209.03,196.17,213.93,195.24,5320000,240.82
21-Sep-18,224.43,250.74,222.05,6760000,224.42,209.74,225.48,207.78,4470000,209.74,209.02,214.91,199.19,5680000,209.03,196.17,213.93,195.24,5320000,196.24,220.2,224.48,192.87,7490000,247.92
20-Sep-18,209.74,225.48,207.78,4470000,209.74,209.02,214.91,199.19,5680000,209.03,196.17,213.93,195.24,5320000,196.24,220.2,224.48,192.87,7490000,220.2,221.94,223.14,208.61,4640000,224.42
19-Sep-18,209.02,214.91,199.19,5680000,209.03,196.17,213.93,195.24,5320000,196.24,220.2,224.48,192.87,7490000,220.2,221.94,223.14,208.61,4640000,221.94,209.88,259.37,209.06,5530000,209.74
18-Sep-18,196.17,213.93,195.24,5320000,196.24,220.2,224.48,192.87,7490000,220.2,221.94,223.14,208.61,4640000,221.94,209.88,259.37,209.06,5530000,209.98,210.98,224.6,203.16,7710000,209.03
17-Sep-18,220.2,224.48,192.87,7490000,220.2,221.94,223.14,208.61,4640000,221.94,209.88,259.37,209.06,5530000,209.98,210.98,224.6,203.16,7710000,211,183.11,214.57,183.11,7460000,196.24
16-Sep-18,221.94,223.14,208.61,4640000,221.94,209.88,259.37,209.06,5530000,209.98,210.98,224.6,203.16,7710000,211,183.11,214.57,183.11,7460000,182.98,185.07,186.57,169.08,5830000,220.2
15-Sep-18,209.88,259.37,209.06,5530000,209.98,210.98,224.6,203.16,7710000,211,183.11,214.57,183.11,7460000,182.98,185.07,186.57,169.08,5830000,185.07,197.05,200.42,177.29,5150000,221.94
14-Sep-18,210.98,224.6,203.16,7710000,211,183.11,214.57,183.11,7460000,182.98,185.07,186.57,169.08,5830000,185.07,197.05,200.42,177.29,5150000,197.04,195.81,203.64,187.35,4380000,209.98
13-Sep-18,183.11,214.57,183.11,7460000,182.98,185.07,186.57,169.08,5830000,185.07,197.05,200.42,177.29,5150000,197.04,195.81,203.64,187.35,4380000,195.8,196.69,208.23,187.26,5470000,211
12-Sep-18,185.07,186.57,169.08,5830000,185.07,197.05,200.42,177.29,5150000,197.04,195.81,203.64,187.35,4380000,195.8,196.69,208.23,187.26,5470000,196.79,215.51,220.85,191.16,4470000,182.98
11-Sep-18,197.05,200.42,177.29,5150000,197.04,195.81,203.64,187.35,4380000,195.8,196.69,208.23,187.26,5470000,196.79,215.51,220.85,191.16,4470000,215.6,229.58,234.49,214.84,4510000,185.07
10-Sep-18,195.81,203.64,187.35,4380000,195.8,196.69,208.23,187.26,5470000,196.79,215.51,220.85,191.16,4470000,215.6,229.58,234.49,214.84,4510000,229.6,228.76,232.66,212.9,5810000,197.04
9-Sep-18,196.69,208.23,187.26,5470000,196.79,215.51,220.85,191.16,4470000,215.6,229.58,234.49,214.84,4510000,229.6,228.76,232.66,212.9,5810000,228.77,285.17,288.01,227.76,6210000,195.8
8-Sep-18,215.51,220.85,191.16,4470000,215.6,229.58,234.49,214.84,4510000,229.6,228.76,232.66,212.9,5810000,228.77,285.17,288.01,227.76,6210000,285.17,288.98,292.6,283.4,5020000,196.79
7-Sep-18,229.58,234.49,214.84,4510000,229.6,228.76,232.66,212.9,5810000,228.77,285.17,288.01,227.76,6210000,285.17,288.98,292.6,283.4,5020000,288.92,295.05,296.76,285.95,5350000,215.6
6-Sep-18,228.76,232.66,212.9,5810000,228.77,285.17,288.01,227.76,6210000,285.17,288.98,292.6,283.4,5020000,288.92,295.05,296.76,285.95,5350000,295.05,295.32,299.38,289.45,5850000,229.6
5-Sep-18,285.17,288.01,227.76,6210000,285.17,288.98,292.6,283.4,5020000,288.92,295.05,296.76,285.95,5350000,295.05,295.32,299.38,289.45,5850000,295.31,281.94,301.92,281.76,4530000,228.77
4-Sep-18,288.98,292.6,283.4,5020000,288.92,295.05,296.76,285.95,5350000,295.05,295.32,299.38,289.45,5850000,295.31,281.94,301.92,281.76,4530000,281.94,283.97,284.85,277.13,4660000,285.17
3-Sep-18,295.05,296.76,285.95,5350000,295.05,295.32,299.38,289.45,5850000,295.31,281.94,301.92,281.76,4530000,281.94,283.97,284.85,277.13,4660000,283.97,288.41,290.91,272.85,4990000,288.92
2-Sep-18,295.32,299.38,289.45,5850000,295.31,281.94,301.92,281.76,4530000,281.94,283.97,284.85,277.13,4660000,283.97,288.41,290.91,272.85,4990000,288.42,295.61,297.11,284.45,4840000,295.05
1-Sep-18,281.94,301.92,281.76,4530000,281.94,283.97,284.85,277.13,4660000,283.97,288.41,290.91,272.85,4990000,288.42,295.61,297.11,284.45,4840000,295.62,286.57,297.86,282.57,4710000,295.31
31-Aug-18,283.97,284.85,277.13,4660000,283.97,288.41,290.91,272.85,4990000,288.42,295.61,297.11,284.45,4840000,295.62,286.57,297.86,282.57,4710000,286.57,274.46,286.57,271.9,4890000,281.94
30-Aug-18,288.41,290.91,272.85,4990000,288.42,295.61,297.11,284.45,4840000,295.62,286.57,297.86,282.57,4710000,286.57,274.46,286.57,271.9,4890000,274.46,277.61,281.34,269.75,4140000,283.97
29-Aug-18,295.61,297.11,284.45,4840000,295.62,286.57,297.86,282.57,4710000,286.57,274.46,286.57,271.9,4890000,274.46,277.61,281.34,269.75,4140000,277.61,281.29,282.74,276.53,4050000,288.42
28-Aug-18,286.57,297.86,282.57,4710000,286.57,274.46,286.57,271.9,4890000,274.46,277.61,281.34,269.75,4140000,277.61,281.29,282.74,276.53,4050000,281.29,276.12,282.71,270.91,4900000,295.62
27-Aug-18,274.46,286.57,271.9,4890000,274.46,277.61,281.34,269.75,4140000,277.61,281.29,282.74,276.53,4050000,281.29,276.12,282.71,270.91,4900000,276.12,269.84,279.19,268.94,3940000,286.57
26-Aug-18,277.61,281.34,269.75,4140000,277.61,281.29,282.74,276.53,4050000,281.29,276.12,282.71,270.91,4900000,276.12,269.84,279.19,268.94,3940000,269.84,280.9,298.2,266.4,5030000,274.46
25-Aug-18,281.29,282.74,276.53,4050000,281.29,276.12,282.71,270.91,4900000,276.12,269.84,279.19,268.94,3940000,269.84,280.9,298.2,266.4,5030000,280.9,271.9,282.77,270.26,2970000,277.61
24-Aug-18,276.12,282.71,270.91,4900000,276.12,269.84,279.19,268.94,3940000,269.84,280.9,298.2,266.4,5030000,280.9,271.9,282.77,270.26,2970000,271.08,299.33,303.74,270.17,3880000,281.29
23-Aug-18,269.84,279.19,268.94,3940000,269.84,280.9,298.2,266.4,5030000,280.9,271.9,282.77,270.26,2970000,271.08,299.33,303.74,270.17,3880000,299.33,293.9,306.3,289.5,3540000,276.12
22-Aug-18,280.9,298.2,266.4,5030000,280.9,271.9,282.77,270.26,2970000,271.08,299.33,303.74,270.17,3880000,299.33,293.9,306.3,289.5,3540000,293.89,316.91,320.81,282.76,4310000,269.84
21-Aug-18,271.9,282.77,270.26,2970000,271.08,299.33,303.74,270.17,3880000,299.33,293.9,306.3,289.5,3540000,293.89,316.91,320.81,282.76,4310000,316.9,286.76,316.9,285.78,4750000,280.9
20-Aug-18,299.33,303.74,270.17,3880000,299.33,293.9,306.3,289.5,3540000,293.89,316.91,320.81,282.76,4310000,316.9,286.76,316.9,285.78,4750000,286.76,281.12,298.19,278.6,4080000,271.08
19-Aug-18,293.9,306.3,289.5,3540000,293.89,316.91,320.81,282.76,4310000,316.9,286.76,316.9,285.78,4750000,286.76,281.12,298.19,278.6,4080000,281.12,278.3,303.85,277.91,5170000,299.33
18-Aug-18,316.91,320.81,282.76,4310000,316.9,286.76,316.9,285.78,4750000,286.76,281.12,298.19,278.6,4080000,281.12,278.3,303.85,277.91,5170000,278.19,284,284,250.84,5960000,293.89
17-Aug-18,286.76,316.9,285.78,4750000,286.76,281.12,298.19,278.6,4080000,281.12,278.3,303.85,277.91,5170000,278.19,284,284,250.84,5960000,284.01,318.2,321.22,281.17,2330000,316.9
16-Aug-18,281.12,298.19,278.6,4080000,281.12,278.3,303.85,277.91,5170000,278.19,284,284,250.84,5960000,284.01,318.2,321.22,281.17,2330000,318.18,317.63,327.51,314.71,1520000,286.76
15-Aug-18,278.3,303.85,277.91,5170000,278.19,284,284,250.84,5960000,284.01,318.2,321.22,281.17,2330000,318.18,317.63,327.51,314.71,1520000,317.59,331.78,332.52,305.19,2160000,281.12
14-Aug-18,284,284,250.84,5960000,284.01,318.2,321.22,281.17,2330000,318.18,317.63,327.51,314.71,1520000,317.59,331.78,332.52,305.19,2160000,331.81,363.33,365.36,326.67,1740000,278.19
13-Aug-18,318.2,321.22,281.17,2330000,318.18,317.63,327.51,314.71,1520000,317.59,331.78,332.52,305.19,2160000,331.81,363.33,365.36,326.67,1740000,363.34,355.48,369.74,351.07,1420000,284.01
12-Aug-18,317.63,327.51,314.71,1520000,317.59,331.78,332.52,305.19,2160000,331.81,363.33,365.36,326.67,1740000,363.34,355.48,369.74,351.07,1420000,355.44,378.29,380.15,348.98,2050000,318.18
11-Aug-18,331.78,332.52,305.19,2160000,331.81,363.33,365.36,326.67,1740000,363.34,355.48,369.74,351.07,1420000,355.44,378.29,380.15,348.98,2050000,378.25,405.38,410.57,370.06,1630000,317.59
10-Aug-18,363.33,365.36,326.67,1740000,363.34,355.48,369.74,351.07,1420000,355.44,378.29,380.15,348.98,2050000,378.25,405.38,410.57,370.06,1630000,405.4,408.81,413.4,401.66,1020000,331.81
9-Aug-18,355.48,369.74,351.07,1420000,355.44,378.29,380.15,348.98,2050000,378.25,405.38,410.57,370.06,1630000,405.4,408.81,413.4,401.66,1020000,408.85,407.11,412.51,401.22,1020000,363.34
8-Aug-18,378.29,380.15,348.98,2050000,378.25,405.38,410.57,370.06,1630000,405.4,408.81,413.4,401.66,1020000,408.85,407.11,412.51,401.22,1020000,407.09,417.58,419.7,402.52,1140000,355.44
7-Aug-18,405.38,410.57,370.06,1630000,405.4,408.81,413.4,401.66,1020000,408.85,407.11,412.51,401.22,1020000,407.09,417.58,419.7,402.52,1140000,417.58,411,419.74,398.1,1430000,378.25
6-Aug-18,408.81,413.4,401.66,1020000,408.85,407.11,412.51,401.22,1020000,407.09,417.58,419.7,402.52,1140000,417.58,411,419.74,398.1,1430000,411,420.33,424.51,408.21,1320000,405.4
5-Aug-18,407.11,412.51,401.22,1020000,407.09,417.58,419.7,402.52,1140000,417.58,411,419.74,398.1,1430000,411,420.33,424.51,408.21,1320000,420.3,431.88,434.43,407.96,1640000,408.85
4-Aug-18,417.58,419.7,402.52,1140000,417.58,411,419.74,398.1,1430000,411,420.33,424.51,408.21,1320000,420.3,431.88,434.43,407.96,1640000,431.5,456.65,457.33,427.81,1520000,407.09
3-Aug-18,411,419.74,398.1,1430000,411,420.33,424.51,408.21,1320000,420.3,431.88,434.43,407.96,1640000,431.5,456.65,457.33,427.81,1520000,456.64,466.41,468.6,447.06,1380000,417.58
2-Aug-18,420.33,424.51,408.21,1320000,420.3,431.88,434.43,407.96,1640000,431.5,456.65,457.33,427.81,1520000,456.64,466.41,468.6,447.06,1380000,466.41,468.89,471.78,462.04,1040000,411
1-Aug-18,431.88,434.43,407.96,1640000,431.5,456.65,457.33,427.81,1520000,456.64,466.41,468.6,447.06,1380000,466.41,468.89,471.78,462.04,1040000,468.78,470.24,471.47,461.55,1070000,420.3
31-Jul-18,456.65,457.33,427.81,1520000,456.64,466.41,468.6,447.06,1380000,466.41,468.89,471.78,462.04,1040000,468.78,470.24,471.47,461.55,1070000,470.23,462.79,473.58,457.36,1170000,431.5
30-Jul-18,466.41,468.6,447.06,1380000,466.41,468.89,471.78,462.04,1040000,468.78,470.24,471.47,461.55,1070000,470.23,462.79,473.58,457.36,1170000,462.75,472.03,484.59,460.61,1110000,456.64
29-Jul-18,468.89,471.78,462.04,1040000,468.78,470.24,471.47,461.55,1070000,470.23,462.79,473.58,457.36,1170000,462.75,472.03,484.59,460.61,1110000,472.03,479.78,484.97,464.75,1380000,466.41
28-Jul-18,470.24,471.47,461.55,1070000,470.23,462.79,473.58,457.36,1170000,462.75,472.03,484.59,460.61,1110000,472.03,479.78,484.97,464.75,1380000,479.88,450.58,484.3,449.44,1590000,468.78
27-Jul-18,462.79,473.58,457.36,1170000,462.75,472.03,484.59,460.61,1110000,472.03,479.78,484.97,464.75,1380000,479.88,450.58,484.3,449.44,1590000,450.56,459.02,470.37,448.14,1320000,470.23
26-Jul-18,472.03,484.59,460.61,1110000,472.03,479.78,484.97,464.75,1380000,479.88,450.58,484.3,449.44,1590000,450.56,459.02,470.37,448.14,1320000,459.02,461.51,472.88,456.35,918810,462.75
25-Jul-18,479.78,484.97,464.75,1380000,479.88,450.58,484.3,449.44,1590000,450.56,459.02,470.37,448.14,1320000,459.02,461.51,472.88,456.35,918810,461.52,449.44,468.95,443.04,972660,472.03
24-Jul-18,450.58,484.3,449.44,1590000,450.56,459.02,470.37,448.14,1320000,459.02,461.51,472.88,456.35,918810,461.52,449.44,468.95,443.04,972660,449.38,469.48,469.74,441.74,1520000,479.88
23-Jul-18,459.02,470.37,448.14,1320000,459.02,461.51,472.88,456.35,918810,461.52,449.44,468.95,443.04,972660,449.38,469.48,469.74,441.74,1520000,469.47,480,484,463.94,1210000,450.56
22-Jul-18,461.51,472.88,456.35,918810,461.52,449.44,468.95,443.04,972660,449.38,469.48,469.74,441.74,1520000,469.47,480,484,463.94,1210000,480,499.86,515.2,470.91,1520000,459.02
21-Jul-18,449.44,468.95,443.04,972660,449.38,469.48,469.74,441.74,1520000,469.47,480,484,463.94,1210000,480,499.86,515.2,470.91,1520000,499.87,479.68,511.54,467.33,1700000,461.52
20-Jul-18,469.48,469.74,441.74,1520000,469.47,480,484,463.94,1210000,480,499.86,515.2,470.91,1520000,499.87,479.68,511.54,467.33,1700000,479.79,450.87,480.84,446.14,1420000,449.38
19-Jul-18,480,484,463.94,1210000,480,499.86,515.2,470.91,1520000,499.87,479.68,511.54,467.33,1700000,479.79,450.87,480.84,446.14,1420000,450.81,434.09,455.68,432.59,916020,469.47
18-Jul-18,499.86,515.2,470.91,1520000,499.87,479.68,511.54,467.33,1700000,479.79,450.87,480.84,446.14,1420000,450.81,434.09,455.68,432.59,916020,434.09,432.88,439.94,429.89,932650,480
17-Jul-18,479.68,511.54,467.33,1700000,479.79,450.87,480.84,446.14,1420000,450.81,434.09,455.68,432.59,916020,434.09,432.88,439.94,429.89,932650,432.85,430.86,442.02,425.77,1240000,499.87
16-Jul-18,450.87,480.84,446.14,1420000,450.81,434.09,455.68,432.59,916020,434.09,432.88,439.94,429.89,932650,432.85,430.86,442.02,425.77,1240000,430.84,445.96,446.27,418.71,1550000,479.79
15-Jul-18,434.09,455.68,432.59,916020,434.09,432.88,439.94,429.89,932650,432.85,430.86,442.02,425.77,1240000,430.84,445.96,446.27,418.71,1550000,445.99,432.67,447.62,425.6,1050000,450.81
14-Jul-18,432.88,439.94,429.89,932650,432.85,430.86,442.02,425.77,1240000,430.84,445.96,446.27,418.71,1550000,445.99,432.67,447.62,425.6,1050000,432.67,471.77,473.36,429.39,1620000,434.09
13-Jul-18,430.86,442.02,425.77,1240000,430.84,445.96,446.27,418.71,1550000,445.99,432.67,447.62,425.6,1050000,432.67,471.77,473.36,429.39,1620000,471.52,486.41,488.1,469.93,1200000,432.85
12-Jul-18,445.96,446.27,418.71,1550000,445.99,432.67,447.62,425.6,1050000,432.67,471.77,473.36,429.39,1620000,471.52,486.41,488.1,469.93,1200000,486.45,485.4,494.03,482.24,2160000,430.84
11-Jul-18,432.67,447.62,425.6,1050000,432.67,471.77,473.36,429.39,1620000,471.52,486.41,488.1,469.93,1200000,486.45,485.4,494.03,482.24,2160000,485.4,469.91,486.18,464.29,1620000,445.99
10-Jul-18,471.77,473.36,429.39,1620000,471.52,486.41,488.1,469.93,1200000,486.45,485.4,494.03,482.24,2160000,485.4,469.91,486.18,464.29,1620000,469.9,468.47,474.58,455.05,1750000,432.67
9-Jul-18,486.41,488.1,469.93,1200000,486.45,485.4,494.03,482.24,2160000,485.4,469.91,486.18,464.29,1620000,469.9,468.47,474.58,455.05,1750000,468.47,467.58,478.59,459.68,1740000,471.52
8-Jul-18,485.4,494.03,482.24,2160000,485.4,469.91,486.18,464.29,1620000,469.9,468.47,474.58,455.05,1750000,468.47,467.58,478.59,459.68,1740000,467.52,461.9,480.69,453.94,1280000,486.45
7-Jul-18,469.91,486.18,464.29,1620000,469.9,468.47,474.58,455.05,1750000,468.47,467.58,478.59,459.68,1740000,467.52,461.9,480.69,453.94,1280000,461.89,475.73,483.93,460.63,1720000,485.4
6-Jul-18,468.47,474.58,455.05,1750000,468.47,467.58,478.59,459.68,1740000,467.52,461.9,480.69,453.94,1280000,461.89,475.73,483.93,460.63,1720000,475.7,452.57,479.94,442.29,1910000,469.9
5-Jul-18,467.58,478.59,459.68,1740000,467.52,461.9,480.69,453.94,1280000,461.89,475.73,483.93,460.63,1720000,475.7,452.57,479.94,442.29,1910000,452.57,452.72,456.02,445.06,1670000,468.47
4-Jul-18,461.9,480.69,453.94,1280000,461.89,475.73,483.93,460.63,1720000,475.7,452.57,479.94,442.29,1910000,452.57,452.72,456.02,445.06,1670000,452.67,434.92,457.49,433.46,1820000,467.52
3-Jul-18,475.73,483.93,460.63,1720000,475.7,452.57,479.94,442.29,1910000,452.57,452.72,456.02,445.06,1670000,452.67,434.92,457.49,433.46,1820000,435.37,421.23,441.29,406.12,1780000,461.89
2-Jul-18,452.57,479.94,442.29,1910000,452.57,452.72,456.02,445.06,1670000,452.67,434.92,457.49,433.46,1820000,435.37,421.23,441.29,406.12,1780000,421.27,442.16,443.32,418.62,1660000,475.7
1-Jul-18,452.72,456.02,445.06,1670000,452.67,434.92,457.49,433.46,1820000,435.37,421.23,441.29,406.12,1780000,421.27,442.16,443.32,418.62,1660000,442.16,430.32,445.38,423.01,2020000,452.57
30-Jun-18,434.92,457.49,433.46,1820000,435.37,421.23,441.29,406.12,1780000,421.27,442.16,443.32,418.62,1660000,442.16,430.32,445.38,423.01,2020000,430.33,458.76,459.96,429.87,5310000,452.67
29-Jun-18,421.23,441.29,406.12,1780000,421.27,442.16,443.32,418.62,1660000,442.16,430.32,445.38,423.01,2020000,430.33,458.76,459.96,429.87,5310000,458.76,454.81,472.54,437.08,4410000,435.37
28-Jun-18,442.16,443.32,418.62,1660000,442.16,430.32,445.38,423.01,2020000,430.33,458.76,459.96,429.87,5310000,458.76,454.81,472.54,437.08,4410000,454.81,474.14,475.74,419.56,2640000,421.27
